"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneSymbols"
"GO:0051306","mitotic sister chromatid separation","25/665","65/18986",0.384615384615385,10.9809138230191,15.3566496865297,4.56125059386612e-20,1.3854038470436e-17,1.21985445706834e-17,"699/221150/9787/701/57405/220134/1063/9319/7272/57082/83903/83540/9700/991/11130/55143/332/5347/891/11065/55055/26271/54908/5925/147841",25,"BUB1, SKA3, DLGAP5, BUB1B, SPC25, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, ESPL1, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, UBE2C, ZWILCH, FBXO5, SPDL1, RB1, SPC24"
"GO:0090068","positive regulation of cell cycle process","47/665","274/18986",0.171532846715328,4.89732725975523,12.3800839082998,1.03650745059403e-19,2.77539395567846e-17,2.44374713855427e-17,"3479/699/6241/9928/221150/9787/993/79733/51514/990/983/220134/57082/64151/6491/51203/9700/23397/144455/991/55143/10733/332/891/113130/10635/11113/6790/8317/11065/10615/81610/4921/26271/1950/9493/9475/10592/1894/5962/8555/5925/1543/54892/8444/2069/5359",47,"IGF1, BUB1, RRM2, KIF14, SKA3, DLGAP5, CDC25A, E2F8, DTL, CDC6, CDK1, SKA1, KNL1, NCAPG, STIL, NUSAP1, ESPL1, NCAPH, E2F7, CDC20, CDCA8, PLK4, BIRC5, CCNB1, CDCA5, RAD51AP1, CIT, AURKA, CDC7, UBE2C, SPAG5, FAM83D, DDR2, FBXO5, EGF, KIF23, ROCK2, SMC2, ECT2, RDX, CDC14B, RB1, CYP1A1, NCAPG2, DYRK3, EREG, PLSCR1"
"GO:0044772","mitotic cell cycle phase transition","62/665","467/18986",0.132762312633833,3.79041393633978,11.6321459515212,1.06083324304893e-19,2.77539395567846e-17,2.44374713855427e-17,"699/9833/6241/9928/221150/9787/701/54443/57405/993/51514/63967/990/983/220134/1063/9319/7272/57082/6491/83903/3624/83540/1062/9700/9133/144455/4998/8900/991/11130/90381/55143/332/5347/891/113130/51512/6790/8317/11065/4921/55055/26271/54908/128239/672/1111/6873/26524/5962/1033/8555/92421/5925/1543/5218/147841/4683/85417/1869/10763",62,"BUB1, MELK, RRM2, KIF14, SKA3, DLGAP5, BUB1B, ANLN, SPC25, CDC25A, DTL, CLSPN, CDC6, CDK1, SKA1, CENPF, TRIP13, TTK, KNL1, STIL, HASPIN, INHBA, NUF2, CENPE, ESPL1, CCNB2, E2F7, ORC1, CCNA1, CDC20, ZWINT, TICRR, CDCA8, BIRC5, PLK1, CCNB1, CDCA5, GTSE1, AURKA, CDC7, UBE2C, DDR2, ZWILCH, FBXO5, SPDL1, IQGAP3, BRCA1, CHEK1, TAF2, LATS2, RDX, CDKN3, CDC14B, CHMP4C, RB1, CYP1A1, CDK14, SPC24, NBN, CCNB3, E2F1, NES"
"GO:0051784","negative regulation of nuclear division","25/665","67/18986",0.373134328358209,10.6531253506902,15.079876838248,1.09651209838043e-19,2.77539395567846e-17,2.44374713855427e-17,"699/221150/701/57405/220134/1063/9319/7272/57082/83903/83540/286151/991/11130/55143/332/5347/891/55055/26271/54908/1111/147841/10388/84072",25,"BUB1, SKA3, BUB1B, SPC25, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, FBXO43, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, ZWILCH, FBXO5, SPDL1, CHEK1, SPC24, SYCP2, HORMAD1"
"GO:0051310","metaphase chromosome alignment","29/665","103/18986",0.281553398058252,8.03845536170523,13.6458945986167,9.9357136918568e-19,2.38247955684735e-16,2.09778420385963e-16,"9928/221150/57405/983/220134/1063/4751/7272/57082/81930/83540/1062/3833/11130/55143/332/11004/891/113130/10615/81610/151648/55055/54908/284071/1894/92421/5925/147841",29,"KIF14, SKA3, SPC25, CDK1, SKA1, CENPF, NEK2, TTK, KNL1, KIF18A, NUF2, CENPE, KIFC1, ZWINT, CDCA8, BIRC5, KIF2C, CCNB1, CDCA5, SPAG5, FAM83D, SGO1, ZWILCH, SPDL1, MEIOC, ECT2, CHMP4C, RB1, SPC24"
"GO:0045787","positive regulation of cell cycle","52/665","365/18986",0.142465753424658,4.06745081882789,11.2736377699298,5.12139364869044e-18,1.16665347317168e-15,1.02724374711365e-15,"3479/699/6241/9928/221150/9787/993/79733/51514/990/983/220134/57082/64151/6491/51203/9700/23397/144455/991/55143/10733/332/891/113130/10635/11113/6790/8317/11065/10615/81610/4921/675/26271/1950/9493/9475/284071/1111/10592/1894/5962/8555/4040/5925/1543/3586/54892/8444/2069/5359",52,"IGF1, BUB1, RRM2, KIF14, SKA3, DLGAP5, CDC25A, E2F8, DTL, CDC6, CDK1, SKA1, KNL1, NCAPG, STIL, NUSAP1, ESPL1, NCAPH, E2F7, CDC20, CDCA8, PLK4, BIRC5, CCNB1, CDCA5, RAD51AP1, CIT, AURKA, CDC7, UBE2C, SPAG5, FAM83D, DDR2, BRCA2, FBXO5, EGF, KIF23, ROCK2, MEIOC, CHEK1, SMC2, ECT2, RDX, CDC14B, LRP6, RB1, CYP1A1, IL10, NCAPG2, DYRK3, EREG, PLSCR1"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","27/665","93/18986",0.290322580645161,8.28881882124666,13.4242398508888,6.58932690556246e-18,1.42910303319406e-15,1.25833179139193e-15,"699/221150/9787/701/57405/990/220134/1063/9319/7272/57082/83903/83540/1062/9700/991/11130/55143/332/5347/891/11065/55055/26271/54908/5925/147841",27,"BUB1, SKA3, DLGAP5, BUB1B, SPC25, CDC6, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CENPE, ESPL1, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, UBE2C, ZWILCH, FBXO5, SPDL1, RB1, SPC24"
"GO:1901990","regulation of mitotic cell cycle phase transition","52/665","368/18986",0.141304347826087,4.03429225237006,11.1984093961375,7.34333746307955e-18,1.42910303319406e-15,1.25833179139193e-15,"699/6241/9928/221150/9787/701/54443/57405/993/51514/63967/990/983/220134/1063/9319/7272/57082/6491/83903/3624/83540/1062/9700/144455/4998/991/11130/90381/55143/332/5347/891/113130/51512/6790/8317/11065/4921/55055/26271/54908/672/1111/5962/8555/92421/5925/1543/147841/4683/1869",52,"BUB1, RRM2, KIF14, SKA3, DLGAP5, BUB1B, ANLN, SPC25, CDC25A, DTL, CLSPN, CDC6, CDK1, SKA1, CENPF, TRIP13, TTK, KNL1, STIL, HASPIN, INHBA, NUF2, CENPE, ESPL1, E2F7, ORC1, CDC20, ZWINT, TICRR, CDCA8, BIRC5, PLK1, CCNB1, CDCA5, GTSE1, AURKA, CDC7, UBE2C, DDR2, ZWILCH, FBXO5, SPDL1, BRCA1, CHEK1, RDX, CDC14B, CHMP4C, RB1, CYP1A1, SPC24, NBN, E2F1"
"GO:0010948","negative regulation of cell cycle process","49/665","329/18986",0.148936170212766,4.2521836506159,11.3368823950685,7.55089054225871e-18,1.42910303319406e-15,1.25833179139193e-15,"699/221150/701/57405/79733/51514/63967/990/983/220134/1063/4751/9319/7272/57082/8318/83903/3624/83540/9700/286151/144455/4998/991/11130/90381/55143/332/5888/5347/891/51512/83990/675/1763/55055/26271/54908/672/1111/8555/92421/5925/147841/4683/10388/1869/83666/84072",49,"BUB1, SKA3, BUB1B, SPC25, E2F8, DTL, CLSPN, CDC6, CDK1, SKA1, CENPF, NEK2, TRIP13, TTK, KNL1, CDC45, HASPIN, INHBA, NUF2, ESPL1, FBXO43, E2F7, ORC1, CDC20, ZWINT, TICRR, CDCA8, BIRC5, RAD51, PLK1, CCNB1, GTSE1, BRIP1, BRCA2, DNA2, ZWILCH, FBXO5, SPDL1, BRCA1, CHEK1, CDC14B, CHMP4C, RB1, SPC24, NBN, SYCP2, E2F1, PARP9, HORMAD1"
"GO:0033046","negative regulation of sister chromatid segregation","21/665","51/18986",0.411764705882353,11.7560371517028,14.6536651396576,8.469223418841e-18,1.42910303319406e-15,1.25833179139193e-15,"699/221150/701/57405/220134/1063/9319/7272/57082/83903/83540/991/11130/55143/332/5347/891/55055/26271/54908/147841",21,"BUB1, SKA3, BUB1B, SPC25, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, ZWILCH, FBXO5, SPDL1, SPC24"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","21/665","51/18986",0.411764705882353,11.7560371517028,14.6536651396576,8.469223418841e-18,1.42910303319406e-15,1.25833179139193e-15,"699/221150/701/57405/220134/1063/9319/7272/57082/83903/83540/991/11130/55143/332/5347/891/55055/26271/54908/147841",21,"BUB1, SKA3, BUB1B, SPC25, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, ZWILCH, FBXO5, SPDL1, SPC24"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","21/665","51/18986",0.411764705882353,11.7560371517028,14.6536651396576,8.469223418841e-18,1.42910303319406e-15,1.25833179139193e-15,"699/221150/701/57405/220134/1063/9319/7272/57082/83903/83540/991/11130/55143/332/5347/891/55055/26271/54908/147841",21,"BUB1, SKA3, BUB1B, SPC25, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, ZWILCH, FBXO5, SPDL1, SPC24"
"GO:2000816","negative regulation of mitotic sister chromatid separation","21/665","51/18986",0.411764705882353,11.7560371517028,14.6536651396576,8.469223418841e-18,1.42910303319406e-15,1.25833179139193e-15,"699/221150/701/57405/220134/1063/9319/7272/57082/83903/83540/991/11130/55143/332/5347/891/55055/26271/54908/147841",21,"BUB1, SKA3, BUB1B, SPC25, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, ZWILCH, FBXO5, SPDL1, SPC24"
"GO:0033047","regulation of mitotic sister chromatid segregation","22/665","58/18986",0.379310344827586,10.8294529427016,14.283430207564,1.15838355150412e-17,1.8848555216617e-15,1.65962395292564e-15,"699/221150/701/57405/983/220134/1063/9319/7272/57082/83903/83540/991/11130/55143/332/5347/891/55055/26271/54908/147841",22,"BUB1, SKA3, BUB1B, SPC25, CDK1, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, ZWILCH, FBXO5, SPDL1, SPC24"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","27/665","96/18986",0.28125,8.02979323308271,13.1553899202403,1.62756535477752e-17,2.55696129529876e-15,2.25141617679025e-15,"699/221150/9787/701/57405/990/220134/1063/9319/7272/57082/83903/83540/1062/9700/991/11130/55143/332/5347/891/11065/55055/26271/54908/5925/147841",27,"BUB1, SKA3, DLGAP5, BUB1B, SPC25, CDC6, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CENPE, ESPL1, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, UBE2C, ZWILCH, FBXO5, SPDL1, RB1, SPC24"
"GO:0045839","negative regulation of mitotic nuclear division","22/665","59/18986",0.372881355932203,10.6459028928253,14.1373996836245,1.78728004042512e-17,2.71428262139229e-15,2.3899383277404e-15,"699/221150/701/57405/220134/1063/9319/7272/57082/83903/83540/991/11130/55143/332/5347/891/55055/26271/54908/1111/147841",22,"BUB1, SKA3, BUB1B, SPC25, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, ZWILCH, FBXO5, SPDL1, CHEK1, SPC24"
"GO:0050000","chromosome localization","30/665","123/18986",0.24390243902439,6.96350632679259,12.6412608708443,2.0838181657885e-17,2.95198981531195e-15,2.59924060490593e-15,"9928/221150/9787/57405/983/220134/1063/4751/7272/57082/81930/83540/1062/3833/11130/55143/332/11004/891/113130/10615/81610/151648/55055/54908/284071/1894/92421/5925/147841",30,"KIF14, SKA3, DLGAP5, SPC25, CDK1, SKA1, CENPF, NEK2, TTK, KNL1, KIF18A, NUF2, CENPE, KIFC1, ZWINT, CDCA8, BIRC5, KIF2C, CCNB1, CDCA5, SPAG5, FAM83D, SGO1, ZWILCH, SPDL1, MEIOC, ECT2, CHMP4C, RB1, SPC24"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","27/665","97/18986",0.278350515463918,7.94701185954577,13.0683561022046,2.18213332576716e-17,2.95198981531195e-15,2.59924060490593e-15,"699/221150/9787/701/57405/990/220134/1063/9319/7272/57082/83903/83540/1062/9700/991/11130/55143/332/5347/891/11065/55055/26271/54908/5925/147841",27,"BUB1, SKA3, DLGAP5, BUB1B, SPC25, CDC6, SKA1, CENPF, TRIP13, TTK, KNL1, HASPIN, NUF2, CENPE, ESPL1, CDC20, ZWINT, CDCA8, BIRC5, PLK1, CCNB1, UBE2C, ZWILCH, FBXO5, SPDL1, RB1, SPC24"
