"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneSymbols"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","47/1376","284/18986",0.165492957746479,2.28346605797576,6.09164198652931,8.22037971305341e-08,4.03022798113609e-05,3.79160097769545e-05,"1236/959/149233/921/3565/923/9840/3575/3932/916/920/6693/10125/51176/940/2625/55423/1803/3111/64410/2113/7535/975/6504/9093/29851/3120/3117/84861/3113/2534/3676/5588/50943/84433/5896/8631/939/55274/11148/11126/864/6352/126259/6375/100528032/7525",47,"CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, LCK, CD3E, CD4, SPN, RASGRP1, LEF1, CD28, GATA3, SIRPG, DPP4, HLA-DOA, KLHL25, ETS1, ZAP70, CD81, SLAMF1, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, KLHL22, HLA-DPA1, FYN, ITGA4, PRKCQ, FOXP3, CARD11, RAG1, SKAP1, CD27, PHF10, HHLA2, CD160, RUNX3, CCL5, TMIGD2, XCL1, KLRC4-KLRK1, YES1"
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","56/1376","369/18986",0.151761517615176,2.09400012604777,5.93212843755587,1.05830502775333e-07,4.55382650816486e-05,4.2841975991011e-05,"2205/131450/148823/1236/50852/917/9840/53347/3932/916/257144/5335/387357/9258/915/23180/940/9214/2625/22954/27040/7535/8302/975/4068/257101/9572/926/27242/3702/54923/2534/5588/50943/84433/8631/4773/115352/596/919/5063/5295/5583/1380/11148/925/1493/59338/259197/11126/974/7294/126259/100528032/7525/2359",56,"FCER1A, CD200R1, GCSAML, CCR7, TRAT1, CD3G, TESPA1, UBASH3A, LCK, CD3E, GCSAM, PLCG1, THEMIS, MFHAS1, CD3D, RFTN1, CD28, FCMR, GATA3, TRIM32, LAT, ZAP70, KLRC4, CD81, SH2D1A, ZNF683, NR1D1, CD8B, TNFRSF21, ITK, LIME1, FYN, PRKCQ, FOXP3, CARD11, SKAP1, NFATC2, FCRL3, BCL2, CD247, PAK3, PIK3R1, PRKCH, CR2, HHLA2, CD8A, CTLA4, PLEKHA1, NCR3, CD160, CD79B, TXK, TMIGD2, KLRC4-KLRK1, YES1, FPR3"
"GO:0050870","positive regulation of T cell activation","44/1376","260/18986",0.169230769230769,2.33504025044723,6.05889412702179,1.09771453006014e-07,4.55382650816486e-05,4.2841975991011e-05,"1236/959/149233/921/3565/923/9840/3575/3932/916/920/6693/10125/51176/940/2625/55423/1803/3111/64410/7535/975/6504/9093/29851/3120/3117/84861/3113/2534/5588/50943/84433/5896/939/55274/11148/11126/864/6352/126259/6375/100528032/7525",44,"CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, LCK, CD3E, CD4, SPN, RASGRP1, LEF1, CD28, GATA3, SIRPG, DPP4, HLA-DOA, KLHL25, ZAP70, CD81, SLAMF1, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, KLHL22, HLA-DPA1, FYN, PRKCQ, FOXP3, CARD11, RAG1, CD27, PHF10, HHLA2, CD160, RUNX3, CCL5, TMIGD2, XCL1, KLRC4-KLRK1, YES1"
"GO:0007159","leukocyte cell-cell adhesion","62/1376","430/18986",0.144186046511628,1.98947404002163,5.80137968801589,1.47997368054913e-07,5.51139508096859e-05,5.1850692008683e-05,"1236/959/149233/921/3565/923/9840/3575/201633/5133/3932/916/920/4907/6693/10125/119/51176/940/2625/55423/6441/1803/3695/3111/56253/64410/2113/7535/975/6504/23513/9093/29851/3120/3117/27242/84861/3620/3113/2534/3676/5588/50943/84433/5896/8631/1524/939/55274/11148/1493/11126/864/56477/6352/9231/126259/6375/30009/100528032/7525",62,"CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, TIGIT, PDCD1, LCK, CD3E, CD4, NT5E, SPN, RASGRP1, ADD2, LEF1, CD28, GATA3, SIRPG, SFTPD, DPP4, ITGB7, HLA-DOA, CRTAM, KLHL25, ETS1, ZAP70, CD81, SLAMF1, SCRIB, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, TNFRSF21, KLHL22, IDO1, HLA-DPA1, FYN, ITGA4, PRKCQ, FOXP3, CARD11, RAG1, SKAP1, CX3CR1, CD27, PHF10, HHLA2, CTLA4, CD160, RUNX3, CCL28, CCL5, DLG5, TMIGD2, XCL1, TBX21, KLRC4-KLRK1, YES1"
"GO:1903037","regulation of leukocyte cell-cell adhesion","58/1376","392/18986",0.147959183673469,2.04153565495966,5.82459323780323,1.53293020980028e-07,5.51139508096859e-05,5.1850692008683e-05,"1236/959/149233/921/3565/923/9840/3575/201633/5133/3932/916/920/6693/10125/51176/940/2625/55423/6441/1803/3111/56253/64410/2113/7535/975/6504/23513/9093/29851/3120/3117/27242/84861/3620/3113/2534/3676/5588/50943/84433/5896/8631/939/55274/11148/1493/11126/864/56477/6352/9231/126259/6375/30009/100528032/7525",58,"CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, TIGIT, PDCD1, LCK, CD3E, CD4, SPN, RASGRP1, LEF1, CD28, GATA3, SIRPG, SFTPD, DPP4, HLA-DOA, CRTAM, KLHL25, ETS1, ZAP70, CD81, SLAMF1, SCRIB, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, TNFRSF21, KLHL22, IDO1, HLA-DPA1, FYN, ITGA4, PRKCQ, FOXP3, CARD11, RAG1, SKAP1, CD27, PHF10, HHLA2, CTLA4, CD160, RUNX3, CCL28, CCL5, DLG5, TMIGD2, XCL1, TBX21, KLRC4-KLRK1, YES1"
"GO:0033077","T cell differentiation in thymus","22/1376","89/18986",0.247191011235955,3.41073295009146,6.37209901171648,2.57252417568394e-07,8.67101429966468e-05,8.15760955710302e-05,"1236/917/814/9840/3575/916/6693/10125/915/940/1235/2625/7535/64919/9093/6194/50943/84433/5896/596/7471/9760",22,"CCR7, CD3G, CAMK4, TESPA1, IL7R, CD3E, SPN, RASGRP1, CD3D, CD28, CCR6, GATA3, ZAP70, BCL11B, DNAJA3, RPS6, FOXP3, CARD11, RAG1, BCL2, WNT1, TOX"
"GO:0051251","positive regulation of lymphocyte activation","50/1376","336/18986",0.148809523809524,2.05326861849391,5.44507925146157,9.16784035066533e-07,0.000290836253006695,0.00027361604018704,"1236/959/149233/921/3565/923/9840/3575/3932/916/920/6693/10125/51176/1880/940/2625/55423/1803/3111/64410/7535/975/6504/9093/29851/3120/3117/84861/3113/2534/5588/50943/84433/5896/4773/115352/596/939/55274/11148/9760/11126/864/6352/126259/6375/30009/100528032/7525",50,"CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, LCK, CD3E, CD4, SPN, RASGRP1, LEF1, GPR183, CD28, GATA3, SIRPG, DPP4, HLA-DOA, KLHL25, ZAP70, CD81, SLAMF1, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, KLHL22, HLA-DPA1, FYN, PRKCQ, FOXP3, CARD11, RAG1, NFATC2, FCRL3, BCL2, CD27, PHF10, HHLA2, TOX, CD160, RUNX3, CCL5, TMIGD2, XCL1, TBX21, KLRC4-KLRK1, YES1"
"GO:0022409","positive regulation of cell-cell adhesion","49/1376","336/18986",0.145833333333333,2.01220324612403,5.23278373337759,2.12152927135441e-06,0.000635633742245241,0.000597998309235571,"1236/959/149233/921/3565/923/9840/3575/3932/916/920/6693/10125/51176/288/9780/940/2625/55423/1803/3111/64410/2113/7535/975/6504/9093/29851/3120/3117/84861/3113/2534/3676/5588/50943/84433/5896/8631/939/55274/11148/11126/864/6352/126259/6375/100528032/7525",49,"CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, LCK, CD3E, CD4, SPN, RASGRP1, LEF1, ANK3, PIEZO1, CD28, GATA3, SIRPG, DPP4, HLA-DOA, KLHL25, ETS1, ZAP70, CD81, SLAMF1, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, KLHL22, HLA-DPA1, FYN, ITGA4, PRKCQ, FOXP3, CARD11, RAG1, SKAP1, CD27, PHF10, HHLA2, CD160, RUNX3, CCL5, TMIGD2, XCL1, KLRC4-KLRK1, YES1"
"GO:0045061","thymic T cell selection","10/1376","24/18986",0.416666666666667,5.74915213178295,6.50750441159635,2.95948541850092e-06,0.000813101479969117,0.000764958305298514,"1236/917/916/6693/915/940/2625/7535/84433/9760",10,"CCR7, CD3G, CD3E, SPN, CD3D, CD28, GATA3, ZAP70, CARD11, TOX"
"GO:0007409","axonogenesis","61/1376","459/18986",0.132897603485839,1.83371649693469,5.05425357300815,3.015395809268e-06,0.000813101479969117,0.000764958305298514,"2263/9241/4897/7476/4753/57463/59277/10439/54910/322/25894/6091/4914/64221/999/575/288/80128/2043/55558/2625/5361/51466/6812/3800/9037/57715/51761/5802/10500/55605/64919/8831/91584/10505/3798/1855/104/5727/10090/4882/2534/3676/5588/3908/10752/5080/59352/596/5797/5063/7074/5754/8482/8829/1436/113246/4747/79006/26053/115557",61,"FGFR2, NOG, NRCAM, WNT7A, NELL2, AMIGO1, NTN4, OLFM1, SEMA4C, APBB1, PLEKHG4, ROBO1, NTRK1, ROBO3, CDH1, ADGRB1, ANK3, TRIM46, EPHA4, PLXNA3, GATA3, PLXNA1, EVL, STXBP1, KIF5C, SEMA5A, SEMA4G, ATP8A2, PTPRS, SEMA6C, KIF21A, BCL11B, SYNGAP1, PLXNA4, SEMA4F, KIF5A, DVL1, ADARB1, PTCH1, UST, NPR2, FYN, ITGA4, PRKCQ, LAMA2, CHL1, PAX6, LGR6, BCL2, PTPRM, PAK3, TIAM1, PTK7, SEMA7A, NRP1, CSF1R, C12orf57, NEFL, METRN, AUTS2, ARHGEF25"
"GO:0002696","positive regulation of leukocyte activation","52/1376","371/18986",0.140161725067385,1.93394659311728,5.07822941143626,3.44909725070181e-06,0.000885761022525469,0.000833315726735976,"1236/959/149233/921/3565/923/9840/3575/3932/916/920/6693/10125/51176/914/1880/940/2625/55423/1803/3111/64410/7535/975/6504/9093/29851/3120/3117/84861/3113/2534/5588/50943/84433/5896/4773/115352/596/939/55274/11148/9760/11126/864/6352/126259/6375/26762/30009/100528032/7525",52,"CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, LCK, CD3E, CD4, SPN, RASGRP1, LEF1, CD2, GPR183, CD28, GATA3, SIRPG, DPP4, HLA-DOA, KLHL25, ZAP70, CD81, SLAMF1, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, KLHL22, HLA-DPA1, FYN, PRKCQ, FOXP3, CARD11, RAG1, NFATC2, FCRL3, BCL2, CD27, PHF10, HHLA2, TOX, CD160, RUNX3, CCL5, TMIGD2, XCL1, HAVCR1, TBX21, KLRC4-KLRK1, YES1"
"GO:0045785","positive regulation of cell adhesion","64/1376","499/18986",0.128256513026052,1.76967889266906,4.87036453956804,5.70515509656164e-06,0.00139854097435259,0.00131573433327402,"246/2199/1236/959/149233/921/3565/923/9840/3575/3932/916/920/6693/9806/10125/51176/288/9780/3675/2043/940/2625/55423/1803/3111/64410/2113/7535/975/2041/6504/9093/29851/3120/3117/84861/5578/3113/2534/3676/5588/3908/472/50943/84433/5896/8631/3655/284114/57091/939/55274/8829/11148/11126/864/56477/9289/6352/126259/6375/100528032/7525",64,"ALOX15, FBLN2, CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, LCK, CD3E, CD4, SPN, SPOCK2, RASGRP1, LEF1, ANK3, PIEZO1, ITGA3, EPHA4, CD28, GATA3, SIRPG, DPP4, HLA-DOA, KLHL25, ETS1, ZAP70, CD81, EPHA1, SLAMF1, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, KLHL22, PRKCA, HLA-DPA1, FYN, ITGA4, PRKCQ, LAMA2, ATM, FOXP3, CARD11, RAG1, SKAP1, ITGA6, TMEM102, CASS4, CD27, PHF10, NRP1, HHLA2, CD160, RUNX3, CCL28, ADGRG1, CCL5, TMIGD2, XCL1, KLRC4-KLRK1, YES1"
"GO:0019722","calcium-mediated signaling","37/1376","235/18986",0.157446808510638,2.17244557149926,5.05532690298231,6.33320907529956e-06,0.00148499984969959,0.00139707403857867,"11251/1236/9472/50852/11123/2065/1233/916/920/5335/2833/10803/1235/27040/7535/100137049/5032/8445/53373/3710/775/55283/5164/1237/1760/83988/8989/4773/1232/1524/576/643/481/3576/2905/10231/9495",37,"PTGDR2, CCR7, AKAP6, TRAT1, RCAN3, ERBB3, CCR4, CD3E, CD4, PLCG1, CXCR3, CCR9, CCR6, LAT, ZAP70, PLA2G4B, P2RY11, DYRK2, TPCN1, ITPR3, CACNA1C, MCOLN3, PDK2, CCR8, DMPK, NCALD, TRPA1, NFATC2, CCR3, CX3CR1, ADGRB2, CXCR5, ATP1B1, CXCL8, GRIN2C, RCAN2, AKAP5"
"GO:0097485","neuron projection guidance","37/1376","237/18986",0.156118143459916,2.15411269747817,4.99767692029107,7.7241861479236e-06,0.00173568899565633,0.00163292005407859,"9241/4897/4753/59277/54910/25894/6091/4914/64221/2043/55558/2625/5361/51466/3800/9037/57715/10500/55605/64919/91584/10505/3798/1855/5727/2534/5588/3908/10752/5080/59352/5797/5754/8482/8829/1436/115557",37,"NOG, NRCAM, NELL2, NTN4, SEMA4C, PLEKHG4, ROBO1, NTRK1, ROBO3, EPHA4, PLXNA3, GATA3, PLXNA1, EVL, KIF5C, SEMA5A, SEMA4G, SEMA6C, KIF21A, BCL11B, PLXNA4, SEMA4F, KIF5A, DVL1, PTCH1, FYN, PRKCQ, LAMA2, CHL1, PAX6, LGR6, PTPRM, PTK7, SEMA7A, NRP1, CSF1R, ARHGEF25"
"GO:0043368","positive T cell selection","14/1376","50/18986",0.28,3.86343023255814,5.66711891148486,8.12119056579499e-06,0.0017519032288533,0.00164817425377397,"149233/917/916/4063/6693/387357/915/7535/64919/50943/596/9760/114836/30009",14,"IL23R, CD3G, CD3E, LY9, SPN, THEMIS, CD3D, ZAP70, BCL11B, FOXP3, BCL2, TOX, SLAMF6, TBX21"
"GO:0050867","positive regulation of cell activation","52/1376","391/18986",0.132992327365729,1.83502349372509,4.66362714801942,1.55774100255307e-05,0.00323111431798797,0.00303980228028575,"1236/959/149233/921/3565/923/9840/3575/3932/916/920/6693/10125/51176/914/1880/940/2625/55423/1803/3111/64410/7535/975/6504/9093/29851/3120/3117/84861/3113/2534/5588/50943/84433/5896/4773/115352/596/939/55274/11148/9760/11126/864/6352/126259/6375/26762/30009/100528032/7525",52,"CCR7, CD40LG, IL23R, CD5, IL4, CD6, TESPA1, IL7R, LCK, CD3E, CD4, SPN, RASGRP1, LEF1, CD2, GPR183, CD28, GATA3, SIRPG, DPP4, HLA-DOA, KLHL25, ZAP70, CD81, SLAMF1, DNAJA3, ICOS, HLA-DQB2, HLA-DQA1, KLHL22, HLA-DPA1, FYN, PRKCQ, FOXP3, CARD11, RAG1, NFATC2, FCRL3, BCL2, CD27, PHF10, HHLA2, TOX, CD160, RUNX3, CCL5, TMIGD2, XCL1, HAVCR1, TBX21, KLRC4-KLRK1, YES1"
"GO:0035710","CD4-positive, alpha-beta T cell activation","24/1376","129/18986",0.186046511627907,2.56706327744727,4.99206150886515,1.64570763803919e-05,0.00328714862664643,0.00309251883639334,"149233/6097/916/4063/6693/51176/1880/940/2625/64410/4221/975/6095/4297/5588/50943/84433/9760/11126/4818/864/114836/6375/30009",24,"IL23R, RORC, CD3E, LY9, SPN, LEF1, GPR183, CD28, GATA3, KLHL25, MEN1, CD81, RORA, KMT2A, PRKCQ, FOXP3, CARD11, TOX, CD160, NKG7, RUNX3, SLAMF6, XCL1, TBX21"
"GO:0007411","axon guidance","36/1376","236/18986",0.152542372881356,2.10477433977138,4.77379520191446,1.71731153532553e-05,0.00330766468214663,0.00311182015047708,"9241/4897/4753/59277/54910/25894/6091/4914/64221/2043/55558/2625/51466/3800/9037/57715/10500/55605/64919/91584/10505/3798/1855/5727/2534/5588/3908/10752/5080/59352/5797/5754/8482/8829/1436/115557",36,"NOG, NRCAM, NELL2, NTN4, SEMA4C, PLEKHG4, ROBO1, NTRK1, ROBO3, EPHA4, PLXNA3, GATA3, EVL, KIF5C, SEMA5A, SEMA4G, SEMA6C, KIF21A, BCL11B, PLXNA4, SEMA4F, KIF5A, DVL1, PTCH1, FYN, PRKCQ, LAMA2, CHL1, PAX6, LGR6, PTPRM, PTK7, SEMA7A, NRP1, CSF1R, ARHGEF25"
"GO:2000563","positive regulation of CD4-positive, alpha-beta T cell proliferation","6/1376","10/18986",0.6,8.27877906976744,6.43562961402799,2.33461094249812e-05,0.00434157131479047,0.00408450988850851,"916/940/975/5588/84433/6375",6,"CD3E, CD28, CD81, PRKCQ, CARD11, XCL1"
"GO:0046632","alpha-beta T cell differentiation","24/1376","133/18986",0.180451127819549,2.48985836684735,4.81964899537343,2.78488066879912e-05,0.00500628714894456,0.00470986835916203,"149233/6097/4063/6693/51176/1880/2625/6146/64410/4221/7535/64919/257101/3702/2841/8320/6095/4297/50943/596/9760/864/114836/30009",24,"IL23R, RORC, LY9, SPN, LEF1, GPR183, GATA3, RPL22, KLHL25, MEN1, ZAP70, BCL11B, ZNF683, ITK, GPR18, EOMES, RORA, KMT2A, FOXP3, BCL2, TOX, RUNX3, SLAMF6, TBX21"
"GO:0072676","lymphocyte migration","21/1376","110/18986",0.190909090909091,2.63415697674419,4.80474087193276,3.65833185163219e-05,0.0063643173147911,0.00598749050080379,"2838/131450/148823/1236/257144/6693/1880/1235/2625/1901/3695/56253/7535/3676/284114/27347/6352/6375/2770/30009/100528032",21,"GPR15, CD200R1, GCSAML, CCR7, GCSAM, SPN, GPR183, CCR6, GATA3, S1PR1, ITGB7, CRTAM, ZAP70, ITGA4, TMEM102, STK39, CCL5, XCL1, GNAI1, TBX21, KLRC4-KLRK1"
"GO:0070233","negative regulation of T cell apoptotic process","9/1376","25/18986",0.36,4.96726744186047,5.54837368265164,3.78522775526409e-05,0.00637929165129352,0.00600157821722794,"6097/3575/64919/3620/5588/5896/596/939/6352",9,"RORC, IL7R, BCL11B, IDO1, PRKCQ, RAG1, BCL2, CD27, CCL5"
"GO:0090596","sensory organ morphogenesis","40/1376","285/18986",0.140350877192982,1.93655650754794,4.4530630109125,4.3387759137267e-05,0.00709061166749336,0.00667078146863244,"2263/9241/2624/1969/140947/497189/10194/259236/26018/4041/10220/2625/2254/6169/51761/5916/23513/161497/30812/1855/50937/112724/54806/28514/23322/54549/5080/596/5797/125488/5754/80184/7471/113246/79955/1290/57010/356/3198/4646",40,"FGFR2, NOG, GATA2, EPHA2, DCANP1, TIFAB, TSHZ1, TMIE, LRIG1, LRP5, GDF11, GATA3, FGF9, RPL38, ATP8A2, RARG, SCRIB, STRC, SOX8, DVL1, CDON, RDH13, AHI1, DLL1, RPGRIP1L, SDK2, PAX6, BCL2, PTPRM, TTC39C, PTK7, CEP290, WNT1, C12orf57, PDZD7, COL5A2, CABP4, FASLG, HOXA1, MYO6"
