"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneSymbols"
"GO:0050851","antigen receptor-mediated signaling pathway","29/685","212/18986",0.136792452830189,3.79144745902768,7.90737176433699,7.05583443247516e-10,2.6356376860421e-07,2.45155923387795e-07,"6188/785/3115/4068/926/59338/8631/916/2625/915/257144/11126/925/9840/9214/940/387357/53347/3932/5583/27242/917/3123/257101/919/3702/1236/931/50852",29,"RPS3, CACNB4, HLA-DPB1, SH2D1A, CD8B, PLEKHA1, SKAP1, CD3E, GATA3, CD3D, GCSAM, CD160, CD8A, TESPA1, FCMR, CD28, THEMIS, UBASH3A, LCK, PRKCH, TNFRSF21, CD3G, HLA-DRB1, ZNF683, CD247, ITK, CCR7, MS4A1, TRAT1"
"GO:0050852","T cell receptor signaling pathway","24/685","149/18986",0.161073825503356,4.46444912555724,8.2136204350521,7.4191067868884e-10,2.6356376860421e-07,2.45155923387795e-07,"6188/785/3115/4068/926/8631/916/2625/915/11126/925/9840/940/387357/53347/3932/27242/917/3123/257101/919/3702/1236/50852",24,"RPS3, CACNB4, HLA-DPB1, SH2D1A, CD8B, SKAP1, CD3E, GATA3, CD3D, CD160, CD8A, TESPA1, CD28, THEMIS, UBASH3A, LCK, TNFRSF21, CD3G, HLA-DRB1, ZNF683, CD247, ITK, CCR7, TRAT1"
"GO:0002399","MHC class II protein complex assembly","9/685","16/18986",0.5625,15.5906934306569,11.2957594260577,8.96749744557413e-10,2.73060297217732e-07,2.53989194567502e-07,"3115/3113/3122/3109/3120/3118/3111/3123/3117",9,"HLA-DPB1, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, HLA-DQA2, HLA-DOA, HLA-DRB1, HLA-DQA1"
"GO:0002503","peptide antigen assembly with MHC class II protein complex","9/685","16/18986",0.5625,15.5906934306569,11.2957594260577,8.96749744557413e-10,2.73060297217732e-07,2.53989194567502e-07,"3115/3113/3122/3109/3120/3118/3111/3123/3117",9,"HLA-DPB1, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, HLA-DQA2, HLA-DOA, HLA-DRB1, HLA-DQA1"
"GO:0002429","immune response-activating cell surface receptor signaling pathway","37/685","336/18986",0.110119047619048,3.05214633298575,7.34263132093176,1.71228843783152e-09,4.86632374031717e-07,4.52644950548163e-07,"259197/6188/785/3115/4068/926/9572/59338/8631/916/2625/915/22914/257144/100528032/11126/925/9840/9214/940/387357/53347/5063/3932/5583/27242/917/3123/257101/919/3822/8302/3702/1236/931/3821/50852",37,"NCR3, RPS3, CACNB4, HLA-DPB1, SH2D1A, CD8B, NR1D1, PLEKHA1, SKAP1, CD3E, GATA3, CD3D, KLRK1, GCSAM, KLRC4-KLRK1, CD160, CD8A, TESPA1, FCMR, CD28, THEMIS, UBASH3A, PAK3, LCK, PRKCH, TNFRSF21, CD3G, HLA-DRB1, ZNF683, CD247, KLRC2, KLRC4, ITK, CCR7, MS4A1, KLRC1, TRAT1"
"GO:0046631","alpha-beta T cell activation","27/685","196/18986",0.137755102040816,3.81812900342619,7.6725316957967,2.33746603875122e-09,6.22788607699777e-07,5.79291747893147e-07,"149233/6097/259197/1880/51561/6146/3122/916/2625/915/11126/64919/56253/6095/6375/2841/940/8320/51176/6775/4063/917/3123/257101/919/3702/51348",27,"IL23R, RORC, NCR3, GPR183, IL23A, RPL22, HLA-DRA, CD3E, GATA3, CD3D, CD160, BCL11B, CRTAM, RORA, XCL1, GPR18, CD28, EOMES, LEF1, STAT4, LY9, CD3G, HLA-DRB1, ZNF683, CD247, ITK, KLRF1"
"GO:0050863","regulation of T cell activation","40/685","393/18986",0.101781170483461,2.82104715737078,7.05758161068588,3.74141228644317e-09,9.38214151594542e-07,8.72687311642812e-07,"149233/7480/6188/3115/51561/3113/3122/3109/3120/916/2625/22914/100528032/11126/56253/1803/959/3118/6375/9840/940/55423/51176/814/3932/3111/920/30835/914/6932/3575/10125/921/27242/3123/923/257101/1236/2302/3117",40,"IL23R, WNT10B, RPS3, HLA-DPB1, IL23A, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, CD3E, GATA3, KLRK1, KLRC4-KLRK1, CD160, CRTAM, DPP4, CD40LG, HLA-DQA2, XCL1, TESPA1, CD28, SIRPG, LEF1, CAMK4, LCK, HLA-DOA, CD4, CD209, CD2, TCF7, IL7R, RASGRP1, CD5, TNFRSF21, HLA-DRB1, CD6, ZNF683, CCR7, FOXJ1, HLA-DQA1"
"GO:1903037","regulation of leukocyte cell-cell adhesion","39/685","392/18986",0.0994897959183673,2.75753761358558,6.80259200669872,1.10871888222879e-08,2.62581588607851e-06,2.44242340898002e-06,"149233/7480/6188/3115/51561/3113/3122/3109/3120/8631/916/2625/22914/100528032/11126/56253/1803/959/3118/6375/9840/940/55423/51176/3932/3111/920/2113/56477/30835/3575/10125/921/27242/3123/923/1236/2302/3117",39,"IL23R, WNT10B, RPS3, HLA-DPB1, IL23A, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, SKAP1, CD3E, GATA3, KLRK1, KLRC4-KLRK1, CD160, CRTAM, DPP4, CD40LG, HLA-DQA2, XCL1, TESPA1, CD28, SIRPG, LEF1, LCK, HLA-DOA, CD4, ETS1, CCL28, CD209, IL7R, RASGRP1, CD5, TNFRSF21, HLA-DRB1, CD6, CCR7, FOXJ1, HLA-DQA1"
"GO:0002706","regulation of lymphocyte mediated immunity","26/685","198/18986",0.131313131313131,3.63957826439578,7.22337295593371,1.28114670306395e-08,2.87448862903242e-06,2.67372832711462e-06,"3820/149233/911/259197/913/4068/51561/3122/10225/55061/2625/22914/100528032/11126/56253/6375/940/3575/10125/2208/3123/3822/8302/2302/117157/3821",26,"KLRB1, IL23R, CD1C, NCR3, CD1E, SH2D1A, IL23A, HLA-DRA, CD96, SUSD4, GATA3, KLRK1, KLRC4-KLRK1, CD160, CRTAM, XCL1, CD28, IL7R, RASGRP1, FCER2, HLA-DRB1, KLRC2, KLRC4, FOXJ1, SH2D1B, KLRC1"
"GO:0045785","positive regulation of cell adhesion","45/685","499/18986",0.0901803607214429,2.4995099688428,6.567190062751,1.70317334319591e-08,3.53477835690619e-06,3.28790203846207e-06,"149233/136227/7480/6188/3115/2199/51561/3113/3908/2043/3122/3109/3120/8631/916/2625/22914/100528032/11126/1803/9806/959/3118/6375/9840/940/55423/1012/51176/3932/3111/920/2113/56477/30835/3575/10125/921/3123/5212/923/246/1236/284/3117",45,"IL23R, COL26A1, WNT10B, RPS3, HLA-DPB1, FBLN2, IL23A, HLA-DPA1, LAMA2, EPHA4, HLA-DRA, HLA-DMB, HLA-DQB2, SKAP1, CD3E, GATA3, KLRK1, KLRC4-KLRK1, CD160, DPP4, SPOCK2, CD40LG, HLA-DQA2, XCL1, TESPA1, CD28, SIRPG, CDH13, LEF1, LCK, HLA-DOA, CD4, ETS1, CCL28, CD209, IL7R, RASGRP1, CD5, HLA-DRB1, VIT, CD6, ALOX15, CCR7, ANGPT1, HLA-DQA1"
"GO:0002708","positive regulation of lymphocyte mediated immunity","21/685","136/18986",0.154411764705882,4.27979819665092,7.42632712368163,1.84883761678989e-08,3.53477835690619e-06,3.28790203846207e-06,"149233/911/259197/913/4068/51561/3122/2625/22914/100528032/11126/56253/6375/940/10125/2208/3123/3822/8302/117157/3821",21,"IL23R, CD1C, NCR3, CD1E, SH2D1A, IL23A, HLA-DRA, GATA3, KLRK1, KLRC4-KLRK1, CD160, CRTAM, XCL1, CD28, RASGRP1, FCER2, HLA-DRB1, KLRC2, KLRC4, SH2D1B, KLRC1"
"GO:0002396","MHC protein complex assembly","9/685","21/18986",0.428571428571429,11.8786235662148,9.64984525198042,1.95849267577484e-08,3.53477835690619e-06,3.28790203846207e-06,"3115/3113/3122/3109/3120/3118/3111/3123/3117",9,"HLA-DPB1, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, HLA-DQA2, HLA-DOA, HLA-DRB1, HLA-DQA1"
"GO:0002501","peptide antigen assembly with MHC protein complex","9/685","21/18986",0.428571428571429,11.8786235662148,9.64984525198042,1.95849267577484e-08,3.53477835690619e-06,3.28790203846207e-06,"3115/3113/3122/3109/3120/3118/3111/3123/3117",9,"HLA-DPB1, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, HLA-DQA2, HLA-DOA, HLA-DRB1, HLA-DQA1"
"GO:0022409","positive regulation of cell-cell adhesion","35/685","336/18986",0.104166666666667,2.88716545012165,6.75232556232128,1.99002300177689e-08,3.53477835690619e-06,3.28790203846207e-06,"149233/7480/6188/3115/51561/3113/3122/3109/3120/8631/916/2625/22914/100528032/11126/1803/959/3118/6375/9840/940/55423/51176/3932/3111/920/2113/30835/3575/10125/921/3123/923/1236/3117",35,"IL23R, WNT10B, RPS3, HLA-DPB1, IL23A, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, SKAP1, CD3E, GATA3, KLRK1, KLRC4-KLRK1, CD160, DPP4, CD40LG, HLA-DQA2, XCL1, TESPA1, CD28, SIRPG, LEF1, LCK, HLA-DOA, CD4, ETS1, CD209, IL7R, RASGRP1, CD5, HLA-DRB1, CD6, CCR7, HLA-DQA1"
"GO:0002717","positive regulation of natural killer cell mediated immunity","11/685","35/18986",0.314285714285714,8.71099061522419,8.83367275905673,2.35595705925421e-08,4.01737797744029e-06,3.7367958914571e-06,"259197/4068/22914/100528032/11126/56253/10125/3822/8302/117157/3821",11,"NCR3, SH2D1A, KLRK1, KLRC4-KLRK1, CD160, CRTAM, RASGRP1, KLRC2, KLRC4, SH2D1B, KLRC1"
"GO:0001909","leukocyte mediated cytotoxicity","22/685","151/18986",0.145695364238411,4.03820756997148,7.251640717473,2.52775381174779e-08,4.14454403826185e-06,3.85508040844288e-06,"3820/1776/149233/911/259197/913/4068/51561/3122/22914/100528032/11126/56253/6375/914/3575/10125/6372/3123/3822/8302/3821",22,"KLRB1, DNASE1L3, IL23R, CD1C, NCR3, CD1E, SH2D1A, IL23A, HLA-DRA, KLRK1, KLRC4-KLRK1, CD160, CRTAM, XCL1, CD2, IL7R, RASGRP1, CXCL6, HLA-DRB1, KLRC2, KLRC4, KLRC1"
"GO:0001906","cell killing","30/685","264/18986",0.113636363636364,3.14963503649635,6.80461801993189,2.94428025066716e-08,4.64869137355337e-06,4.3240170386991e-06,"3820/1776/149233/911/259197/6156/913/4068/51561/3122/22914/100528032/11126/56253/6375/3576/3075/56477/914/3575/10125/6372/2208/3123/3822/8302/3001/3821/10578/6364",30,"KLRB1, DNASE1L3, IL23R, CD1C, NCR3, RPL30, CD1E, SH2D1A, IL23A, HLA-DRA, KLRK1, KLRC4-KLRK1, CD160, CRTAM, XCL1, CXCL8, CFH, CCL28, CD2, IL7R, RASGRP1, CXCL6, FCER2, HLA-DRB1, KLRC2, KLRC4, GZMA, KLRC1, GNLY, CCL20"
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","10/685","29/18986",0.344827586206897,9.55751321419582,8.92226151250844,3.76672548999818e-08,5.73483955852222e-06,5.3343063612117e-06,"259197/4068/22914/100528032/11126/56253/10125/3822/8302/3821",10,"NCR3, SH2D1A, KLRK1, KLRC4-KLRK1, CD160, CRTAM, RASGRP1, KLRC2, KLRC4, KLRC1"
"GO:0007159","leukocyte cell-cell adhesion","40/685","430/18986",0.0930232558139535,2.5783058903412,6.40466471308557,4.65660878096537e-08,6.84521490801909e-06,6.36713077237624e-06,"149233/7480/6188/3115/4907/51561/3113/3122/3109/3120/8631/916/2625/22914/100528032/11126/56253/1803/959/3118/6375/9840/940/55423/51176/3932/3111/920/2113/56477/30835/3575/10125/921/27242/3123/923/1236/2302/3117",40,"IL23R, WNT10B, RPS3, HLA-DPB1, NT5E, IL23A, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, SKAP1, CD3E, GATA3, KLRK1, KLRC4-KLRK1, CD160, CRTAM, DPP4, CD40LG, HLA-DQA2, XCL1, TESPA1, CD28, SIRPG, LEF1, LCK, HLA-DOA, CD4, ETS1, CCL28, CD209, IL7R, RASGRP1, CD5, TNFRSF21, HLA-DRB1, CD6, CCR7, FOXJ1, HLA-DQA1"
"GO:0002715","regulation of natural killer cell mediated immunity","13/685","55/18986",0.236363636363636,6.55124087591241,7.97623269407313,5.6211450946894e-08,7.98764717955364e-06,7.42977318305087e-06,"3820/259197/4068/10225/22914/100528032/11126/56253/10125/3822/8302/117157/3821",13,"KLRB1, NCR3, SH2D1A, CD96, KLRK1, KLRC4-KLRK1, CD160, CRTAM, RASGRP1, KLRC2, KLRC4, SH2D1B, KLRC1"
"GO:0002705","positive regulation of leukocyte mediated immunity","22/685","158/18986",0.139240506329114,3.85929963965629,6.98231269284125,5.82368043612259e-08,8.00849990296471e-06,7.44916950861589e-06,"149233/911/259197/913/3815/4068/51561/3122/2625/22914/100528032/11126/56253/6375/940/10125/2208/3123/3822/8302/117157/3821",22,"IL23R, CD1C, NCR3, CD1E, KIT, SH2D1A, IL23A, HLA-DRA, GATA3, KLRK1, KLRC4-KLRK1, CD160, CRTAM, XCL1, CD28, RASGRP1, FCER2, HLA-DRB1, KLRC2, KLRC4, SH2D1B, KLRC1"
"GO:0002703","regulation of leukocyte mediated immunity","29/685","258/18986",0.112403100775194,3.11545295082895,6.61882196352322,6.36135986140386e-08,8.35378330406376e-06,7.77033759433268e-06,"3820/1776/149233/911/259197/913/3815/4068/51561/3122/10225/55061/2625/22914/100528032/11126/56253/6375/940/3575/10125/6372/2208/3123/3822/8302/2302/117157/3821",29,"KLRB1, DNASE1L3, IL23R, CD1C, NCR3, CD1E, KIT, SH2D1A, IL23A, HLA-DRA, CD96, SUSD4, GATA3, KLRK1, KLRC4-KLRK1, CD160, CRTAM, XCL1, CD28, IL7R, RASGRP1, CXCL6, FCER2, HLA-DRB1, KLRC2, KLRC4, FOXJ1, SH2D1B, KLRC1"
"GO:0051251","positive regulation of lymphocyte activation","34/685","336/18986",0.101190476190476,2.80467500868961,6.45717268301603,6.4666865830191e-08,8.35378330406376e-06,7.77033759433268e-06,"149233/7480/1880/6188/3115/51561/3113/3122/3109/3120/916/2625/22914/100528032/11126/1803/959/3118/6375/9840/940/55423/51176/3932/3111/920/30835/3575/10125/921/3123/923/1236/3117",34,"IL23R, WNT10B, GPR183, RPS3, HLA-DPB1, IL23A, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, CD3E, GATA3, KLRK1, KLRC4-KLRK1, CD160, DPP4, CD40LG, HLA-DQA2, XCL1, TESPA1, CD28, SIRPG, LEF1, LCK, HLA-DOA, CD4, CD209, IL7R, RASGRP1, CD5, HLA-DRB1, CD6, CCR7, HLA-DQA1"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","10/685","31/18986",0.32258064516129,8.94089945844125,8.56055310744133,7.81237637715263e-08,9.79534132229461e-06,9.11121418350897e-06,"3115/3113/3122/8722/3109/3120/3118/3111/3123/3117",10,"HLA-DPB1, HLA-DPA1, HLA-DRA, CTSF, HLA-DMB, HLA-DQB2, HLA-DQA2, HLA-DOA, HLA-DRB1, HLA-DQA1"
"GO:0060326","cell chemotaxis","33/685","328/18986",0.100609756097561,2.78857931280043,6.32158172346047,1.15704321106684e-07,1.40927863107941e-05,1.31085166198159e-05,"55742/10663/23521/1880/3815/51561/1235/1969/1232/57007/22914/79148/100528032/4681/1803/7941/643/6375/2841/3576/51176/10803/56477/1269/6372/1233/6846/1236/57449/3164/6364/9037/4856",33,"PARVA, CXCR6, RPL13A, GPR183, KIT, IL23A, CCR6, EPHA2, CCR3, ACKR3, KLRK1, MMP28, KLRC4-KLRK1, NBL1, DPP4, PLA2G7, CXCR5, XCL1, GPR18, CXCL8, LEF1, CCR9, CCL28, CNR2, CXCL6, CCR4, XCL2, CCR7, PLEKHG5, NR4A1, CCL20, SEMA5A, CCN3"
"GO:0019884","antigen processing and presentation of exogenous antigen","12/685","50/18986",0.24,6.65202919708029,7.74209422039047,1.52421925074174e-07,1.80492962942001e-05,1.67886956653337e-05,"911/913/3115/3113/3122/8722/3109/3120/3118/3111/3123/3117",12,"CD1C, CD1E, HLA-DPB1, HLA-DPA1, HLA-DRA, CTSF, HLA-DMB, HLA-DQB2, HLA-DQA2, HLA-DOA, HLA-DRB1, HLA-DQA1"
"GO:0046629","gamma-delta T cell activation","9/685","26/18986",0.346153846153846,9.59427288040427,8.48378829355324,1.77014346170429e-07,2.03949231817443e-05,1.89704990618494e-05,"916/2841/51176/10803/6932/917/919/3702/3821",9,"CD3E, GPR18, LEF1, CCR9, TCF7, CD3G, CD247, ITK, KLRC1"
"GO:0002696","positive regulation of leukocyte activation","35/685","371/18986",0.0943396226415094,2.61479135105357,6.07694107357803,2.31726687275548e-07,2.59960754698858e-05,2.41804551514401e-05,"149233/7480/1880/6188/3115/51561/3113/3122/3109/3120/916/2625/22914/100528032/11126/1803/959/3118/6375/9840/940/55423/51176/3932/3111/920/30835/914/3575/10125/921/3123/923/1236/3117",35,"IL23R, WNT10B, GPR183, RPS3, HLA-DPB1, IL23A, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, CD3E, GATA3, KLRK1, KLRC4-KLRK1, CD160, DPP4, CD40LG, HLA-DQA2, XCL1, TESPA1, CD28, SIRPG, LEF1, LCK, HLA-DOA, CD4, CD209, CD2, IL7R, RASGRP1, CD5, HLA-DRB1, CD6, CCR7, HLA-DQA1"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","10/685","35/18986",0.285714285714286,7.91908237747654,7.92646659365788,2.8373218149669e-07,3.10141099928305e-05,2.88480196409725e-05,"3115/3113/3122/8722/3109/3120/3118/3111/3123/3117",10,"HLA-DPB1, HLA-DPA1, HLA-DRA, CTSF, HLA-DMB, HLA-DQB2, HLA-DQA2, HLA-DOA, HLA-DRB1, HLA-DQA1"
"GO:0042274","ribosomal small subunit biogenesis","17/685","108/18986",0.157407407407407,4.36282779129494,6.78034341322502,3.14084244290968e-07,3.34735283353099e-05,3.11356670590547e-05,"6189/6208/6233/6194/6206/6228/6210/6230/6232/6207/6201/6202/6218/3921/388524/6217/6191",17,"RPS3A, RPS14, RPS27A, RPS6, RPS12, RPS23, RPS15A, RPS25, RPS27, RPS13, RPS7, RPS8, RPS17, RPSA, RPSA2, RPS16, RPS4X"
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","10/685","37/18986",0.27027027027027,7.49102387058591,7.64599652595519,5.04320779196362e-07,5.2437060529612e-05,4.87747464758073e-05,"3115/3113/3122/8722/3109/3120/3118/3111/3123/3117",10,"HLA-DPB1, HLA-DPA1, HLA-DRA, CTSF, HLA-DMB, HLA-DQB2, HLA-DQA2, HLA-DOA, HLA-DRB1, HLA-DQA1"
"GO:0033077","T cell differentiation in thymus","15/685","89/18986",0.168539325842697,4.67136881817436,6.71644964054032,6.27639215950976e-07,6.37053804190241e-05,5.92560633204844e-05,"6194/7471/1235/916/2625/915/64919/9840/940/814/3575/10125/917/1236/2302",15,"RPS6, WNT1, CCR6, CD3E, GATA3, CD3D, BCL11B, TESPA1, CD28, CAMK4, IL7R, RASGRP1, CD3G, CCR7, FOXJ1"
"GO:0050867","positive regulation of cell activation","35/685","391/18986",0.0895140664961637,2.48104243284111,5.72494033504171,8.03868146844778e-07,7.96951141860299e-05,7.41290406160166e-05,"149233/7480/1880/6188/3115/51561/3113/3122/3109/3120/916/2625/22914/100528032/11126/1803/959/3118/6375/9840/940/55423/51176/3932/3111/920/30835/914/3575/10125/921/3123/923/1236/3117",35,"IL23R, WNT10B, GPR183, RPS3, HLA-DPB1, IL23A, HLA-DPA1, HLA-DRA, HLA-DMB, HLA-DQB2, CD3E, GATA3, KLRK1, KLRC4-KLRK1, CD160, DPP4, CD40LG, HLA-DQA2, XCL1, TESPA1, CD28, SIRPG, LEF1, LCK, HLA-DOA, CD4, CD209, CD2, IL7R, RASGRP1, CD5, HLA-DRB1, CD6, CCR7, HLA-DQA1"
